Seq,GameSeq,DimDateKey,DimTeamKey,HomeAway,SU_Win_Flag,ATS_Win_Flag,TeamScore,Off_Pass,Off_Run,Def_Pass,Def_Run,Int_Rt,Def_Int_Rt,Fuml_Rt,Pen_Rt,Yrd_Winner,DefRank,Pass_Yards,Rush_Yards,Sack_Yards,Int,Net_Fuml,Pass_TDs,Rush_TDs,Other_Points,tot_yrd_last_10,tot_yrd_season,tot_ypg_last_10,tot_ypg_season,last_10_game_ypg_rank,season_ypg_rank
144,201713,20171203,31,1,1,0,24,5.68,7.92,5.603773585,2.409090909,0,0.018867925,0.04,0.14,0,0,146,198,4,0,1,1,2,3,3595,3821,326,318,18,16
115,201713,20171130,32,0,0,1,14,4.804878049,2.947368421,3.652173913,4.333333333,0.048780487,0,0.05,0.116666666,0,0,224,56,27,2,2,2,0,0,3740,3968,340,330,24,21
168,201714,20171210,1,1,1,0,12,2.117647059,4.689655172,3.5,2.954545455,0,0.058823529,0,0.079365079,1,0,125,136,53,0,0,0,0,12,3363,4027,305,309,7,10
147,201714,20171207,2,1,1,0,20,7.178571429,3.567567568,6.513513514,3.333333333,0.107142857,0.027027027,0.015384615,0.061538461,1,0,211,132,10,3,0,1,1,6,3173,4183,288,321,5,16
157,201714,20171210,3,0,0,0,38,7.027777778,5.846153846,6.753623188,3.6875,0.027777777,0,0.032258064,0.080645161,0,0,261,152,8,1,0,2,3,3,3363,3819,305,293,7,6
154,201714,20171210,4,1,1,0,13,5.75,4.450980392,2.565217391,3.543478261,0.0625,0,0.029850746,0.029850746,1,0,92,227,0,1,1,1,1,-1,3860,4567,350,351,27,28
171,201714,20171210,5,1,1,0,31,4.481481482,6,4.64,4.761904762,0.037037037,0.04,0,0.095238095,1,0,129,216,8,1,0,1,3,3,3023,3676,274,282,2,3
162,201714,20171210,6,0,1,0,33,6.735294118,6.105263158,3.5,5.384615385,0,0.025,0,0.138888888,1,0,250,232,21,0,0,1,3,5,3771,4268,342,328,23,20
172,201714,20171210,7,1,0,1,7,3.5,5.384615385,6.735294118,6.105263158,0.025,0,0.018867924,0.132075471,0,0,164,70,24,1,1,1,0,0,3370,4005,306,308,9,8
173,201714,20171210,8,1,0,1,21,6.8,5.037037037,5.255319149,3.148148148,0.066666666,0,0.017543859,0.105263157,1,0,209,136,5,2,0,3,0,0,3779,4308,343,331,25,23
156,201714,20171210,9,0,1,0,30,11.06666667,3.935483871,4.956521739,3.517241379,0,0.043478261,0,0.13114754,1,0,332,122,0,0,0,3,1,2,4376,4972,397,382,32,32
169,201714,20171210,10,1,1,0,23,5.393939394,2.4,0.88,2.565217391,0,0.04,0,0.044117647,1,0,189,84,11,0,0,1,1,9,3465,4251,315,327,14,18
149,201714,20171210,11,0,1,0,24,8.659090909,2.944444444,6.073170732,4.75,0.045454545,0.048780488,0.032258064,0.129032258,1,0,381,53,0,2,1,1,2,3,4109,4891,373,376,31,31
163,201714,20171210,12,0,1,0,27,5.255319149,3.148148148,6.8,5.037037037,0,0.066666667,0,0.04054054,0,0,256,85,9,0,0,3,1,-1,3437,4015,312,308,13,8
174,201714,20171210,13,1,0,1,16,4.975609756,3.913043478,8.4,3.290322581,0,0.028571429,0.03125,0.125,0,0,221,90,17,0,1,2,0,2,3724,4286,338,329,20,21
160,201714,20171210,14,0,0,1,7,2.565217391,3.543478261,5.75,4.450980392,0,0.0625,0,0.028985507,0,0,64,163,5,0,0,1,0,0,3931,4376,357,336,29,25
175,201714,20171210,15,1,1,0,30,9.925925926,4.131578947,7.545454546,5.875,0,0.090909091,0.015384615,0.107692307,1,0,268,157,0,0,1,2,1,9,3509,4087,319,314,16,12
166,201714,20171210,16,1,1,0,26,5.736842105,5,4.204545455,6.363636364,0.026315789,0.045454546,0,0.098591549,1,0,243,165,25,1,0,0,2,12,3838,4447,348,342,26,26
178,201714,20171211,17,1,1,1,27,5.525,4,4.733333333,2.5,0,0.044444444,0.014285714,0.114285714,1,0,242,120,21,0,0,3,0,6,3767,4702,342,361,23,30
161,201714,20171210,18,0,0,1,24,4.64,4.761904762,4.481481482,6,0.04,0.037037037,0.028169014,0.028169014,0,0,256,100,24,2,1,2,0,10,3387,3730,307,286,10,5
177,201714,20171211,19,0,0,0,20,4.733333333,2.5,5.525,4,0.044444444,0,0,0.163636363,0,0,223,25,10,2,0,1,1,6,3430,4103,311,315,12,13
148,201714,20171207,20,0,0,1,17,6.513513514,3.333333333,7.178571429,3.567567568,0.027027027,0.107142857,0,0.211538461,0,0,256,50,15,1,0,2,0,3,3409,4035,309,310,11,11
176,201714,20171210,21,1,0,1,10,4.956521739,3.517241379,11.06666667,3.935483871,0.04347826,0,0.013333333,0.093333333,0,0,228,102,0,2,0,1,0,3,3700,4298,336,330,19,22
151,201714,20171210,22,0,0,1,0,0.88,2.565217391,5.393939394,2.4,0.04,0,0.020833333,0.083333333,0,0,41,59,19,1,1,0,0,0,2922,3372,265,259,1,1
158,201714,20171210,23,0,0,1,15,4.204545455,6.363636364,5.736842105,5,0.045454545,0.02631579,0.018181818,0.127272727,0,0,198,70,13,2,1,1,1,1,3916,4658,356,358,28,29
153,201714,20171210,24,0,1,0,43,5.641509434,4.34375,7.035714286,6.411764706,0.018867924,0,0.011764705,0.117647058,1,0,316,139,17,1,0,4,0,15,3729,4319,339,332,22,24
165,201714,20171210,25,1,1,1,39,6.753623188,3.6875,7.027777778,5.846153846,0,0.027777778,0.011764705,0.070588235,1,0,486,59,20,0,0,2,2,11,3529,4110,320,316,17,14
170,201714,20171210,26,1,1,0,30,8.5,4.971428571,4.172413793,3.095238095,0.027777777,0.034482759,0,0.070422535,1,0,314,174,8,1,0,2,1,9,3633,4258,330,327,18,18
164,201714,20171210,27,0,1,0,26,8.4,3.290322581,4.975609756,3.913043478,0.028571428,0,0,0.166666666,1,0,314,102,20,1,0,1,1,12,3726,4220,338,324,20,17
155,201714,20171210,28,0,0,1,24,7.545454546,5.875,9.925925926,4.131578947,0.09090909,0,0,0.105263157,0,0,260,141,11,3,0,3,0,3,3101,3682,281,283,4,4
159,201714,20171210,29,1,0,0,35,7.035714286,6.411764706,5.641509434,4.34375,0,0.018867925,0.044444444,0.155555555,0,0,198,109,1,0,2,2,2,7,3083,3648,280,280,3,2
167,201714,20171210,30,1,0,1,21,6.073170732,4.75,8.659090909,2.944444444,0.048780487,0.045454546,0.04347826,0.101449275,0,0,267,133,18,2,3,2,1,0,3935,4504,357,346,29,27
150,201714,20171210,31,0,0,1,7,3.5,2.954545455,2.117647059,4.689655172,0.058823529,0,0,0.107142857,0,0,139,65,20,2,0,0,1,0,3296,3898,299,299,6,7
152,201714,20171210,32,0,0,1,13,4.172413793,3.095238095,8.5,4.971428571,0.034482758,0.027777778,0,0.08,0,0,136,65,15,1,0,1,0,6,3489,4131,317,317,15,15
192,201715,20171217,1,0,0,1,15,2.195652174,4.147058824,6.592592593,1.55,0.02173913,0,0.0375,0.1,1,0,145,141,44,1,1,0,0,15,3791,4535,344,323,24,18
210,201715,20171218,2,0,1,0,24,6.4375,5.742857143,7.540540541,4.666666667,0,0,0.029850746,0.089552238,1,0,209,201,3,0,0,1,1,10,4139,5291,376,377,31,31
203,201715,20171217,3,0,1,0,27,6.279069767,3.129032258,3.230769231,6.842105263,0,0.051282051,0,0.094594594,1,0,279,97,9,0,0,1,1,13,3475,4381,315,312,15,10
207,201715,20171217,4,1,1,0,24,6.451612903,3.866666667,4.307692308,4.761904762,0,0.057692308,0.016393442,0.049180327,0,0,212,116,12,0,0,1,2,3,3422,4406,311,314,11,12
208,201715,20171217,5,1,1,0,31,7.1875,3.973684211,4.958333333,6.315789474,0,0.0625,0,0.071428571,1,0,236,151,6,0,0,4,0,3,3872,4669,352,333,27,24
181,201715,20171216,6,0,0,1,10,6.208333333,2.866666667,4.513513514,4.55,0.0625,0,0.015873015,0.206349206,1,0,306,43,8,3,0,1,0,3,3832,4818,348,344,26,27
205,201715,20171217,7,0,0,1,7,3.161290323,2.3,7.703703704,3.647058824,0.064516129,0.037037037,0.019607843,0.098039215,0,0,115,46,17,2,0,0,1,0,2828,3823,257,273,1,2
197,201715,20171217,8,1,0,1,10,3.230769231,6.842105263,6.279069767,3.129032258,0.051282051,0,0.034482758,0.103448275,0,0,136,130,10,2,2,0,1,3,3388,4367,308,311,9,9
196,201715,20171217,9,0,1,0,20,6.75862069,4.064516129,4.5,5.304347826,0.068965517,0,0,0.116666666,1,0,204,126,8,2,0,0,2,6,3718,4777,338,341,21,26
179,201715,20171214,10,0,1,0,25,8.172413793,4.733333333,5.096774194,3.181818182,0.034482758,0,0.013513513,0.162162162,1,0,249,213,12,1,0,2,1,4,3992,5029,362,359,30,29
183,201715,20171216,11,1,1,0,20,4.513513514,4.55,6.208333333,2.866666667,0,0.0625,0.017543859,0.140350877,0,0,202,91,35,0,1,2,0,6,3390,4290,308,306,9,8
190,201715,20171217,12,0,0,1,24,4.958333333,6.315789474,7.1875,3.973684211,0.0625,0,0.014925373,0.089552238,0,0,264,120,26,3,1,3,0,3,3431,4108,311,293,11,5
204,201715,20171217,13,0,0,1,7,2,4.142857143,10.86666667,3.631578947,0.028571428,0,0.035714285,0.25,0,0,99,87,29,1,0,1,0,0,3101,3868,281,276,3,3
180,201715,20171214,14,1,0,1,13,5.096774194,3.181818182,8.172413793,4.733333333,0,0.034482759,0.018867924,0.075471698,0,0,158,70,0,0,0,0,1,6,2870,3588,260,256,2,1
198,201715,20171217,15,1,1,0,45,10.86666667,3.631578947,2,4.142857143,0,0.028571429,0,0.117647058,1,0,326,138,0,0,0,3,3,3,3774,4655,343,332,22,22
184,201715,20171216,16,1,1,0,30,6.935483871,5.4375,5.02631579,4.454545455,0,0.078947368,0.015873015,0.111111111,1,0,223,174,8,0,0,2,1,9,3568,4510,324,322,17,17
189,201715,20171217,17,0,0,1,16,4.307692308,4.761904762,6.451612903,3.866666667,0.057692307,0,0.05479452,0.09589041,1,0,249,100,25,3,0,0,1,9,3918,4713,356,336,28,25
199,201715,20171217,18,1,1,0,34,7.703703704,3.647058824,3.161290323,2.3,0.037037037,0.064516129,0,0.180327868,1,0,222,124,14,1,0,2,1,13,3777,4597,343,328,22,20
194,201715,20171217,19,0,1,0,27,7.243243243,4.052631579,8.09375,4.612903226,0.027027027,0.03125,0,0.035714285,0,0,283,77,15,1,0,1,2,6,3431,4168,311,297,11,7
200,201715,20171217,20,1,1,1,31,7.916666667,4.678571429,4.025,4.428571429,0.027777777,0.05,0.03125,0.125,1,0,285,131,0,1,2,2,2,3,3663,4658,333,332,20,22
201,201715,20171217,21,1,0,1,29,7.310344828,3.260869565,5.871794872,4,0.017241379,0,0,0.061728395,1,0,429,75,5,1,0,3,1,1,3183,4148,289,296,4,6
206,201715,20171217,22,0,0,0,19,4.025,4.428571429,7.916666667,4.678571429,0.05,0.027777778,0,0.117647058,0,0,170,124,9,2,0,1,1,5,3186,4477,289,319,4,16
188,201715,20171217,23,1,0,1,17,4.5,5.304347826,6.75862069,4.064516129,0,0.068965517,0.06557377,0.229508196,0,0,171,122,0,0,1,2,0,3,3662,4583,332,327,19,19
191,201715,20171217,24,0,1,0,34,5.871794872,4,7.310344828,3.260869565,0,0.017241379,0.015151515,0.106060606,0,0,233,108,4,0,0,4,0,6,4358,5308,396,379,32,32
186,201715,20171217,25,1,0,1,24,8.09375,4.612903226,7.243243243,4.052631579,0.03125,0.027027027,0.015873015,0.095238095,1,0,270,143,11,1,0,2,1,3,3789,5100,344,364,24,30
182,201715,20171216,26,0,0,1,13,5.02631579,4.454545455,6.935483871,5.4375,0.078947368,0,0.016666666,0.15,0,0,209,98,18,3,1,1,1,-1,3918,4957,356,354,28,28
187,201715,20171217,27,1,1,0,25,7.5,2.318181818,6.911764706,3.214285714,0,0,0,0.102941176,1,0,363,51,18,0,0,1,0,18,3341,4438,303,317,7,14
185,201715,20171217,28,1,0,1,7,0,4.588235294,3.68,5.674418605,0,0.04,0.055555555,0.166666666,0,0,71,78,71,0,2,1,0,0,3441,4452,312,318,14,15
193,201715,20171217,29,0,1,0,42,3.68,5.674418605,0,4.588235294,0.04,0,0.029411764,0.044117647,1,0,108,244,16,1,0,2,3,7,3379,4368,307,312,8,10
209,201715,20171218,30,1,0,1,21,7.540540541,4.666666667,6.4375,5.742857143,0,0,0.036363636,0.127272727,0,0,289,84,10,0,1,3,0,0,3472,4405,315,314,15,12
195,201715,20171217,31,0,0,1,23,6.911764706,3.214285714,7.5,2.318181818,0,0,0.016129032,0.048387096,0,0,238,90,3,0,1,2,0,9,3640,4596,330,328,18,20
202,201715,20171217,32,1,1,0,20,6.592592593,1.55,2.195652174,4.147058824,0,0.02173913,0.021276595,0.14893617,0,0,187,31,9,0,1,2,0,6,3239,4072,294,290,6,4
237,201716,20171224,1,1,1,0,23,5.405405405,2.740740741,5.042553192,2.15,0.054054054,0.042553192,0.015625,0.09375,0,0,215,74,15,2,0,2,0,9,4200,5584,381,372,32,32
232,201716,20171224,2,0,0,1,13,5.853658537,3.35,7.551724138,2.774193548,0.024390243,0.034482759,0.016393442,0.163934426,1,0,264,67,24,1,1,1,0,6,3328,4798,302,319,8,14
211,201716,20171223,3,1,1,1,23,5.205128205,3.21875,5.457142857,3.875,0,0,0.028169014,0.070422535,1,0,220,103,17,0,0,2,0,9,3844,5340,349,356,25,29
231,201716,20171224,4,0,0,1,16,4.613636364,3.5,7.066666667,5.078947368,0,0.033333333,0.014705882,0.058823529,0,0,242,84,39,0,0,0,0,16,3679,5420,334,361,20,30
215,201716,20171224,5,1,1,1,22,4.285714286,3.709677419,8.636363636,2.75,0.035714285,0,0.016949152,0.101694915,0,0,140,115,20,1,0,0,1,15,3966,5505,360,367,30,31
216,201716,20171224,6,1,1,0,20,4.607142857,3.129032258,4.702702703,3.75,0,0.054054054,0.016949152,0.06779661,0,0,161,97,32,0,0,0,3,-1,3392,4635,308,309,13,10
217,201716,20171224,7,1,1,0,26,4.681818182,4.176470588,4.72972973,3.954545455,0.022727272,0.027027027,0.012820512,0.064102564,1,0,222,142,16,1,0,1,1,12,3953,5168,359,344,29,27
228,201716,20171224,8,0,0,1,3,4.702702703,3.75,4.607142857,3.129032258,0.054054054,0,0.035087719,0.140350877,1,0,178,75,4,2,1,0,0,3,3364,4511,305,300,9,8
238,201716,20171224,9,1,0,1,12,3.368421053,4.266666667,1.125,2.533333333,0.052631578,0,0.014705882,0.102941176,1,0,155,128,27,2,1,0,0,12,3404,4618,309,307,14,9
223,201716,20171224,10,0,0,1,11,3.547619048,5.482758621,8.081081081,3,0.023809523,0.027027027,0.042253521,0.042253521,0,0,171,159,22,1,2,0,1,4,3692,4865,335,324,21,20
229,201716,20171224,11,0,0,1,17,4.72972973,3.954545455,4.681818182,4.176470588,0.027027027,0.022727273,0,0.152542372,0,0,189,87,14,1,0,1,1,3,3844,4857,349,323,25,19
212,201716,20171223,12,1,0,1,0,2.975609756,4.708333333,3.892857143,3.393939394,0.048780487,0,0,0.092307692,1,0,126,113,4,2,0,0,0,0,2823,4047,256,269,1,2
239,201716,20171225,13,1,0,1,6,0.375,6.285714286,7.533333333,3.714285714,0.041666666,0,0.057692307,0.134615384,0,0,51,176,42,1,1,1,0,-1,3378,4395,307,293,12,5
213,201716,20171223,14,0,0,0,16,5.457142857,3.875,5.205128205,3.21875,0,0,0,0.033898305,0,0,203,93,12,0,0,1,0,9,3315,4646,301,309,7,10
224,201716,20171224,15,0,0,1,33,7.411764706,3.285714286,7.548387097,3.742857143,0.058823529,0.032258065,0.012658227,0.151898734,1,0,380,92,2,3,0,2,2,5,3764,5064,342,337,23,25
218,201716,20171224,16,1,1,0,29,7.45,3.029411765,7.52631579,3.6875,0,0,0,0.067567567,1,0,301,103,3,0,0,1,1,15,3652,4810,332,320,18,15
230,201716,20171224,17,0,0,1,13,7.52631579,3.6875,7.45,3.029411765,0,0,0.055555555,0.203703703,0,0,286,59,0,0,2,1,0,6,3961,5299,360,353,30,28
214,201716,20171223,18,0,1,0,16,3.892857143,3.393939394,2.975609756,4.708333333,0,0.048780488,0,0.032786885,0,0,124,112,15,0,0,1,0,9,3806,4901,346,326,24,21
219,201716,20171224,19,1,1,0,37,7.066666667,5.078947368,4.613636364,3.5,0.033333333,0,0,0.029411764,1,0,218,193,6,1,0,2,2,9,3917,5085,356,339,28,26
220,201716,20171224,20,1,1,0,23,7.551724138,2.774193548,5.853658537,3.35,0.034482758,0.024390244,0.016666666,0.05,0,0,229,86,10,1,0,1,1,9,3482,4696,316,313,17,13
225,201716,20171224,21,0,0,1,0,5.042553192,2.15,5.405405405,2.740740741,0.042553191,0.054054054,0.029850746,0.149253731,1,0,250,43,13,2,1,0,0,0,3252,4350,295,290,5,4
233,201716,20171224,22,1,0,1,7,2.483870968,6.566666667,7.25,2.966666667,0.032258064,0,0.032786885,0.081967213,0,0,98,197,21,1,2,0,1,0,3414,4805,310,320,15,15
242,201716,20171225,23,0,0,1,10,4.466666667,4.151515152,2.825,3.714285714,0.066666666,0.025,0.063492063,0.111111111,1,0,137,137,3,2,3,1,0,3,3034,4397,275,293,4,5
240,201716,20171225,24,1,1,0,19,2.825,3.714285714,4.466666667,4.151515152,0.025,0.066666667,0.049180327,0.13114754,0,0,138,78,25,1,1,1,0,12,3652,4990,332,332,18,23
241,201716,20171225,25,0,1,0,34,7.533333333,3.714285714,0.375,6.285714286,0,0.041666667,0,0.068965517,1,0,226,104,0,0,0,2,2,6,3878,4943,352,329,27,22
221,201716,20171224,26,0,1,0,14,7.25,2.966666667,2.483870968,6.566666667,0,0.032258065,0.014285714,0.114285714,1,0,290,89,0,0,0,1,1,0,3750,5016,340,334,22,24
236,201716,20171224,27,1,1,0,44,7.548387097,3.742857143,7.411764706,3.285714286,0.032258064,0.058823529,0,0.121212121,0,0,238,131,4,1,0,2,3,9,3001,4235,272,282,2,3
226,201716,20171224,28,0,1,0,21,1.125,2.533333333,3.368421053,4.266666667,0,0.052631579,0.018518518,0.203703703,0,0,60,76,33,0,0,2,0,7,3360,4692,305,312,9,12
222,201716,20171224,29,0,1,0,27,6.775,4.461538462,6.575,3.730769231,0,0.025,0.03030303,0.075757575,1,0,286,116,15,0,1,4,0,-1,3300,4834,300,322,6,18
227,201716,20171224,30,0,0,0,19,8.636363636,2.75,4.285714286,3.709677419,0,0.035714286,0.052631578,0.210526315,1,0,326,66,41,0,3,1,0,12,3442,4480,312,298,16,7
234,201716,20171224,31,1,0,1,23,6.575,3.730769231,6.775,4.461538462,0.025,0,0.015151515,0.075757575,0,0,269,97,6,1,0,0,1,16,3363,4803,305,320,9,15
235,201716,20171224,32,1,1,0,27,8.081081081,3,3.547619048,5.482758621,0.027027027,0.023809524,0.03030303,0.09090909,1,0,299,87,0,1,1,3,0,6,3004,3952,273,263,3,1
274,201717,20171231,1,0,1,0,26,4.028571429,3.515151515,5.28125,4.590909091,0.028571428,0,0.014705882,0.058823529,0,0,143,116,2,1,0,1,1,12,3281,4851,298,303,7,9
243,201717,20171231,2,1,1,0,22,6.630434783,2.307692308,3.944444444,3.625,0,0.083333333,0.013888888,0.097222222,1,0,311,60,6,0,0,1,0,15,3573,4832,324,302,17,8
244,201717,20171231,3,1,0,1,27,3.854166667,4.538461539,4.533333333,4.866666667,0.020833333,0,0,0.067567567,0,0,194,118,9,1,0,2,1,6,3931,5160,357,322,31,17
269,201717,20171231,4,0,1,0,22,5.419354839,3.9375,5.666666667,4.227272727,0,0.022222222,0,0.095238095,0,0,186,126,18,0,0,1,1,8,3617,5114,328,319,20,15
257,201717,20171231,5,0,0,1,10,3.944444444,3.625,6.630434783,2.307692308,0.083333333,0,0.033333333,0.083333333,0,0,161,87,19,3,0,1,0,3,3444,4938,313,308,14,11
270,201717,20171231,6,0,0,1,10,4.315789474,2,5.516129032,4.083333333,0,0,0,0.188679245,0,0,171,30,7,0,0,0,0,10,2776,4239,252,264,1,1
258,201717,20171231,7,0,1,0,31,4.533333333,4.866666667,3.854166667,4.538461539,0,0.020833333,0.026666666,0.08,1,0,213,146,9,0,1,3,0,10,3420,4996,310,312,11,13
266,201717,20171231,8,0,0,0,24,6.388888889,3.777777778,6.966666667,4.428571429,0.027777777,0.033333333,0.015873015,0.142857142,0,0,272,102,42,1,1,2,1,3,3435,4754,312,297,13,6
265,201717,20171231,9,0,1,0,6,5.322580645,4.03125,3.378378378,3.888888889,0,0.027027027,0.015873015,0.111111111,1,0,172,129,7,0,1,1,0,-1,3011,4674,273,292,3,5
261,201717,20171231,10,1,0,1,24,5.5,3.793103448,6.684210526,4.074074074,0.055555555,0.02631579,0.015384615,0.061538461,0,0,226,110,28,2,1,2,0,10,3891,5620,353,351,29,29
245,201717,20171231,11,1,1,0,35,9.258064516,2.217391304,3.138888889,3.814814815,0,0.055555556,0.018518518,0.092592592,1,0,305,51,18,0,0,3,1,7,3753,5217,341,326,25,19
247,201717,20171231,12,0,0,1,11,3.138888889,3.814814815,9.258064516,2.217391304,0.055555555,0,0.031746031,0.126984126,0,0,153,103,40,2,2,1,0,4,3866,5406,351,337,28,25
248,201717,20171231,13,0,0,1,13,4.269230769,3.148148148,3.615384615,4.055555556,0.038461538,0,0,0.132075471,0,0,124,85,13,1,0,0,1,6,3667,5539,333,346,22,28
246,201717,20171231,14,1,1,0,22,3.615384615,4.055555556,4.269230769,3.148148148,0,0.038461539,0,0.064516129,1,0,104,146,10,0,0,1,1,8,3678,5180,334,323,23,18
268,201717,20171231,15,0,0,1,10,3.722222222,3.458333333,4.083333333,2.974358974,0.055555555,0,0.066666666,0.1,1,0,146,83,12,2,2,0,0,10,3355,5045,305,315,8,14
271,201717,20171231,16,0,1,0,27,6.684210526,4.074074074,5.5,3.793103448,0.026315789,0.055555556,0.03076923,0.061538461,1,0,269,110,15,1,1,0,2,13,3117,4303,283,268,4,2
259,201717,20171231,17,1,0,1,16,5.666666667,4.227272727,5.419354839,3.9375,0.022222222,0,0.014925373,0.208955223,1,0,263,93,8,1,0,1,1,2,3894,5423,354,338,30,26
260,201717,20171231,18,1,1,0,23,5.516129032,4.083333333,4.315789474,2,0,0,0,0.179104477,1,0,180,147,9,0,0,1,2,2,3391,4831,308,301,9,7
253,201717,20171231,19,1,1,0,26,4.071428571,3.868421053,4.55,2.105263158,0,0,0,0.05,1,0,183,147,12,0,0,2,1,5,3652,5321,332,332,21,23
267,201717,20171231,20,0,0,1,24,6.78125,3.538461539,6.169811321,3.928571429,0,0.056603774,0.017241379,0.120689655,0,0,231,92,14,0,1,1,1,10,3844,5810,349,363,27,32
254,201717,20171231,21,1,1,0,18,3.666666667,5.909090909,2.85,3.8125,0.033333333,0.075,0.04054054,0.04054054,1,0,121,260,11,1,0,1,1,4,3721,5224,338,326,24,19
263,201717,20171231,22,0,0,1,6,4.55,2.105263158,4.071428571,3.868421053,0,0,0.016949152,0.152542372,0,0,207,40,25,0,0,0,0,6,3519,5655,319,353,16,30
273,201717,20171231,23,0,0,1,10,7.3,4.565217391,9.815789474,3.833333333,0.033333333,0,0.037735849,0.113207547,0,0,231,105,12,1,1,1,0,3,3408,5134,309,320,10,16
255,201717,20171231,24,1,0,1,0,3.378378378,3.888888889,5.322580645,4.03125,0.027027027,0,0.054545454,0.127272727,0,0,149,70,24,1,1,0,0,0,3236,4904,294,306,6,10
256,201717,20171231,25,1,1,1,28,6.966666667,4.428571429,6.388888889,3.777777778,0.033333333,0.027777778,0.068965517,0.051724137,1,0,224,124,15,1,1,1,2,7,3488,4941,317,308,15,11
251,201717,20171231,26,1,1,0,30,9.815789474,3.833333333,7.3,4.565217391,0,0.033333333,0.029411764,0.102941176,1,0,380,115,7,0,0,3,0,9,3792,5473,344,342,26,27
272,201717,20171231,27,0,1,0,34,8.848484849,5.7,3.486486487,3.923076923,0.06060606,0,0.015873015,0.063492063,1,0,292,171,0,2,1,2,2,6,3578,5246,325,327,18,21
252,201717,20171231,28,1,0,1,24,5.28125,4.590909091,4.028571429,3.515151515,0,0.028571429,0.037037037,0.148148148,1,0,195,101,26,0,0,2,0,10,3142,4644,285,290,5,4
262,201717,20171231,29,1,0,1,13,3.486486487,3.923076923,8.848484849,5.7,0,0.060606061,0.063492063,0.095238095,0,0,149,102,20,0,2,0,1,6,3585,5315,325,332,18,23
249,201717,20171231,30,1,1,0,31,6.169811321,3.928571429,6.78125,3.538461539,0.056603773,0,0.012345679,0.024691358,1,0,345,110,18,3,0,1,2,10,3422,5239,311,327,12,21
250,201717,20171231,31,1,1,0,15,4.083333333,2.974358974,3.722222222,3.458333333,0,0.055555556,0.015873015,0.031746031,0,0,116,116,18,0,1,1,0,8,2863,4455,260,278,2,3
264,201717,20171231,32,0,0,1,10,2.85,3.8125,3.666666667,5.909090909,0.075,0.033333333,0,0.071428571,0,0,136,61,22,3,0,0,1,3,4046,5770,367,360,32,31
284,201801,20180909,1,1,0,1,6,3.805555556,4.533333333,7.242424242,4.333333333,0.027777777,0,0.019607843,0.176470588,0,0,145,68,8,1,1,0,1,-1,3589,205,326,205,18,2
275,201801,20180906,2,0,0,1,12,4.234042553,4.111111111,2.864864865,4.185185185,0.021276595,0.027027027,0.015384615,0.23076923,1,0,225,74,26,1,0,0,1,5,3005,286,273,286,3,7
292,201801,20180909,3,1,1,0,47,6.1,3.441176471,1.076923077,3.772727273,0,0.051282051,0.054054054,0.121621621,1,0,252,117,8,0,1,3,3,5,3795,341,345,341,25,18
277,201801,20180909,4,0,0,1,3,1.076923077,3.772727273,6.1,3.441176471,0.051282051,0,0.016393442,0.163934426,0,0,70,83,28,2,0,0,0,3,3237,145,294,145,7,1
290,201801,20180909,5,1,1,0,16,4.517241379,4.59375,3.028571429,4.272727273,0,0,0.032786885,0.147540983,1,0,146,147,15,0,1,0,2,2,3207,261,291,261,5,6
297,201801,20180909,6,0,0,0,23,3.564102564,5.148148148,6.365853659,3.833333333,0,0.024390244,0.03030303,0.075757575,0,0,155,139,16,0,1,0,1,16,3676,254,334,254,22,5
278,201801,20180909,7,0,1,0,34,7.166666667,5.05,5.290909091,3.409090909,0.033333333,0.018181818,0.04,0.16,0,0,229,101,14,1,1,2,1,13,3510,316,319,316,15,13
296,201801,20180909,8,1,0,1,21,2.191489362,4.657894737,6.466666667,4.542857143,0.021276595,0.066666667,0.011764705,0.129411764,0,0,150,177,47,1,0,1,2,0,3496,305,317,305,12,10
301,201801,20180909,9,0,0,1,8,3.028571429,4.272727273,4.517241379,4.59375,0,0,0.017543859,0.175438596,0,0,138,94,32,0,1,0,1,1,3494,217,317,217,12,4
283,201801,20180909,10,1,1,0,27,7.975,4.5625,4.769230769,4,0.075,0.051282051,0,0.097222222,1,0,324,146,5,3,0,3,0,6,3531,414,321,414,17,27
305,201801,20180910,11,1,0,1,17,5.769230769,2.6,7.043478261,4.694444444,0.096153846,0.043478261,0,0.044776119,1,0,300,39,0,5,0,1,0,10,3618,321,328,321,21,16
286,201801,20180909,12,1,1,1,24,6.365853659,3.833333333,3.564102564,5.148148148,0.024390243,0,0.033898305,0.13559322,1,0,301,69,40,1,1,3,0,3,3477,354,316,354,11,21
279,201801,20180909,13,0,0,1,20,3.783783784,4.911764706,6.268292683,3.935483871,0.027027027,0.024390244,0.014084507,0.084507042,0,0,158,167,18,1,1,1,1,6,3426,315,311,315,10,12
293,201801,20180909,14,1,0,1,23,5.290909091,3.409090909,7.166666667,5.05,0.018181818,0.033333333,0.012987012,0.09090909,1,0,305,75,14,1,1,2,0,9,3909,366,355,366,30,24
280,201801,20180909,15,0,1,0,20,4.705882353,4.892857143,5.025641026,4.956521739,0.029411764,0.025641026,0,0.177419354,0,0,168,137,8,1,0,1,0,13,3935,291,357,291,31,8
300,201801,20180909,16,0,1,0,38,9.142857143,3.925925926,7.923076923,5.590909091,0,0.019230769,0,0.109090909,0,0,256,106,0,0,0,4,0,10,3495,356,317,356,12,22
